Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_LA1=2.txt
Log File Name:                   LL1=0_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2066367834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
785000	-63.368786	358	1	1	'0 Z 0 0 0 0 0 0 	D	13.369129	0.000000	13.369129	13.369129	13.369129	13.369129	13.369129	13.369129	0.250000	0.250000	0.250000	0.250000	82.916944	
786000	-63.368786	176	1	1	'0 Z 0 0 0 0 0 0 	D	88.588121	0.000000	88.588121	88.588121	88.588121	88.588121	88.588121	88.588121	0.250000	0.250000	0.250000	0.250000	89.228071	
787000	-63.368786	914	1	1	'0 Z 0 0 0 0 0 0 	D	7.229306	0.000000	7.229306	7.229306	7.229306	7.229306	7.229306	7.229306	0.250000	0.250000	0.250000	0.250000	93.393127	
788000	-63.368786	882	1	1	'0 Z 0 0 0 0 0 0 	D	94.194039	0.000000	94.194039	94.194039	94.194039	94.194039	94.194039	94.194039	0.250000	0.250000	0.250000	0.250000	93.227698	
789000	-63.368786	476	1	1	'0 Z 0 0 0 0 0 0 	D	20.571686	0.000000	20.571686	20.571686	20.571686	20.571686	20.571686	20.571686	0.250000	0.250000	0.250000	0.250000	92.103942	
790000	-63.368786	549	1	1	'0 Z 0 0 0 0 0 0 	D	77.288029	0.000000	77.288029	77.288029	77.288029	77.288029	77.288029	77.288029	0.250000	0.250000	0.250000	0.250000	88.488742	
791000	-59.737192	37	2	1	'0 Z 0 1 0 1 1 0 	D	100.000000	0.000000	100.000000	31.991183	100.000000	31.991183	31.991183	100.000000	0.250000	0.250000	0.250000	0.250000	94.735082	
792000	-63.368786	373	1	1	'0 Z 0 0 0 0 0 0 	D	33.630806	0.000000	33.630806	33.630806	33.630806	33.630806	33.630806	33.630806	0.250000	0.250000	0.250000	0.250000	92.904066	
793000	-63.368795	888	1	1	'0 Z 0 0 0 0 0 0 	D	10.576025	0.000000	10.576025	10.576025	10.576025	10.576025	10.576025	10.576025	0.250000	0.250000	0.250000	0.250000	85.197127	
794000	-63.373649	374	1	1	'0 Z 0 0 0 0 0 0 	D	69.759472	0.000000	69.759472	69.759472	69.759472	69.759472	69.759472	69.759472	0.250000	0.250000	0.250000	0.250000	86.721867	
795000	-60.052679	168	2	0	'0 1 0 1 0 0 1 0 	D	100.000000	5.070518	100.000000	5.070518	100.000000	100.000000	5.070518	100.000000	0.250000	0.250000	0.250000	0.250000	73.102060	
796000	-61.454477	914	2	1	'0 1 0 Z 0 1 1 0 	D	41.154997	13.528957	41.154997	0.000000	41.154997	13.528957	13.528957	41.154997	0.250000	0.250000	0.250000	0.250000	89.365909	
797000	-64.807196	345	1	1	'0 0 0 Z 0 0 0 0 	D	19.049895	19.049895	19.049895	0.000000	19.049895	19.049895	19.049895	19.049895	0.250000	0.250000	0.250000	0.250000	90.813862	
798000	-64.911598	48	1	1	'0 0 0 Z 0 0 0 0 	D	25.304426	25.304426	25.304426	0.000000	25.304426	25.304426	25.304426	25.304426	0.250000	0.250000	0.250000	0.250000	95.599181	
799000	-59.780730	294	2	2	'0 1 0 Z 0 0 Z 0 	D	100.000000	12.998497	100.000000	0.000000	100.000000	100.000000	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	88.721670	
800000	-60.430565	60	2	0	'0 1 0 1 0 0 0 1 	D	72.984171	11.830372	72.984171	11.830372	72.984171	72.984171	72.984171	11.830372	0.250000	0.250000	0.250000	0.250000	79.538402	
801000	-64.807196	280	1	1	'0 0 0 Z 0 0 0 0 	D	40.402778	40.402778	40.402778	0.000000	40.402778	40.402778	40.402778	40.402778	0.250000	0.250000	0.250000	0.250000	71.626613	
802000	-60.530374	34	2	2	'0 1 0 Z Z 0 0 1 	D	24.323725	5.304399	24.323725	0.000000	0.000000	24.323725	24.323725	5.304399	0.250000	0.250000	0.250000	0.250000	60.617342	
803000	-61.202298	709	2	2	'0 1 0 Z Z 0 0 1 	D	89.007237	7.547737	89.007237	0.000000	0.000000	89.007237	89.007237	7.547737	0.250000	0.250000	0.250000	0.250000	50.215625	
804000	-61.254846	966	2	1	'1 0 1 Z 1 1 1 1 	D	45.916792	8.881193	45.916792	0.000000	45.916792	45.916792	45.916792	45.916792	0.250000	0.250000	0.250000	0.250000	59.525210	
805000	-60.413138	266	2	2	'1 Z 1 0 Z 1 1 1 	D	69.189211	0.000000	69.189211	18.959992	0.000000	69.189211	69.189211	69.189211	0.250000	0.250000	0.250000	0.250000	48.484618	
806000	-63.368786	940	1	1	'0 Z 0 0 0 0 0 0 	D	42.808111	0.000000	42.808111	42.808111	42.808111	42.808111	42.808111	42.808111	0.250000	0.250000	0.250000	0.250000	47.514785	
807000	-63.368786	30	1	1	'0 Z 0 0 0 0 0 0 	D	36.187987	0.000000	36.187987	36.187987	36.187987	36.187987	36.187987	36.187987	0.250000	0.250000	0.250000	0.250000	59.993747	
808000	-63.368786	8	1	1	'0 Z 0 0 0 0 0 0 	D	21.617919	0.000000	21.617919	21.617919	21.617919	21.617919	21.617919	21.617919	0.250000	0.250000	0.250000	0.250000	56.682961	
809000	-63.368786	558	1	1	'0 Z 0 0 0 0 0 0 	D	24.296763	0.000000	24.296763	24.296763	24.296763	24.296763	24.296763	24.296763	0.250000	0.250000	0.250000	0.250000	63.602803	
810000	-62.951458	430	1	1	'0 Z 0 0 0 0 0 0 	D	0.553590	0.000000	0.553590	0.553590	0.553590	0.553590	0.553590	0.553590	0.250393	0.249960	0.249957	0.249690	48.891939	
811000	-60.894859	215	2	1	'1 Z 1 0 1 1 1 1 	D	2.274340	0.000000	2.274340	0.446366	2.274340	2.274340	2.274340	2.274340	0.250000	0.250000	0.250000	0.250000	24.828569	
812000	-63.380222	7	1	1	'0 Z 0 0 0 0 0 0 	D	1.589180	0.000000	1.589180	1.589180	1.589180	1.589180	1.589180	1.589180	0.250000	0.250000	0.250000	0.250000	8.113117	
813000	-61.128350	193	2	1	'0 Z 0 1 1 0 0 0 	D	6.621957	0.000000	6.621957	3.847089	3.847089	6.621957	6.621957	6.621957	0.250000	0.250000	0.250000	0.250000	7.077513	
814000	-59.797985	479	2	2	'0 Z 0 1 Z 0 0 0 	D	2.235989	0.000000	2.235989	0.505451	0.000000	2.235989	2.235989	2.235989	0.250001	0.250001	0.249998	0.249999	5.438264	
815000	-62.590818	758	1	1	'0 Z 0 0 0 0 0 0 	D	0.566266	0.000000	0.566266	0.566266	0.566266	0.566266	0.566266	0.566266	0.250152	0.249984	0.249983	0.249880	1.181645	
816000	-60.453099	674	1	1	'0 Z 0 0 0 0 0 0 	D	0.280780	0.000000	0.280780	0.280780	0.280780	0.280780	0.280780	0.280780	0.259889	0.249227	0.248699	0.242185	8.814276	
817000	-59.704128	521	1	1	'0 Z 0 0 0 0 0 0 	D	0.104159	0.000000	0.104159	0.104159	0.104159	0.104159	0.104159	0.104159	0.294926	0.270832	0.225835	0.208407	1.060956	
818000	-63.368789	913	1	1	'0 Z 0 0 0 0 0 0 	D	34.448622	0.000000	34.448622	34.448622	34.448622	34.448622	34.448622	34.448622	0.250000	0.250000	0.250000	0.250000	22.671264	
819000	-63.941534	721	1	4	'0 Z 0 0 Z Z Z 0 	D	0.140815	0.000000	0.140815	0.140815	0.000000	0.000000	0.000000	0.140815	0.703773	0.296227	0.000000	0.000000	19.368508	
820000	-61.493408	369	1	3	'0 Z 0 0 Z Z 0 0 	D	0.169265	0.000000	0.169265	0.169265	0.000000	0.000000	0.169265	0.169265	0.569795	0.340295	0.000000	0.089910	15.736936	
821000	-63.368786	653	1	1	'0 Z 0 0 0 0 0 0 	D	17.076369	0.000000	17.076369	17.076369	17.076369	17.076369	17.076369	17.076369	0.250000	0.250000	0.250000	0.250000	23.451526	
822000	-63.368786	212	1	1	'0 Z 0 0 0 0 0 0 	D	9.231422	0.000000	9.231422	9.231422	9.231422	9.231422	9.231422	9.231422	0.250000	0.250000	0.250000	0.250000	16.632394	
823000	-60.981155	892	1	2	'0 Z 0 0 0 0 Z 0 	D	0.134616	0.000000	0.134616	0.134616	0.134616	0.134616	0.000000	0.134616	0.407644	0.259151	0.233872	0.099333	1.141116	
824000	-59.997449	252	1	1	'0 Z 0 0 0 0 0 0 	D	0.158296	0.000000	0.158296	0.158296	0.158296	0.158296	0.158296	0.158296	0.278679	0.260611	0.236571	0.224139	0.247389	
825000	-65.608680	65	1	2	'0 Z 0 0 Z 0 0 0 	D	0.443430	0.000000	0.443430	0.443430	0.000000	0.443430	0.443430	0.443430	0.339052	0.286201	0.161933	0.212813	1.993272	
826000	-61.127996	581	1	3	'0 Z 0 0 Z Z 0 0 	D	0.177726	0.000000	0.177726	0.177726	0.000000	0.000000	0.177726	0.177726	0.606206	0.324557	0.000000	0.069237	6.766357	
827000	-61.807061	875	1	2	'0 Z 0 0 0 0 Z 0 	D	0.137367	0.000000	0.137367	0.137367	0.137367	0.137367	0.000000	0.137367	0.335876	0.306766	0.229119	0.128239	0.565315	
828000	-62.455255	489	1	2	'0 Z 0 0 Z 0 0 0 	D	0.260681	0.000000	0.260681	0.260681	0.000000	0.260681	0.260681	0.260681	0.374029	0.299777	0.128376	0.197818	3.825174	
829000	-59.856844	845	1	1	'0 Z 0 0 0 0 0 0 	D	0.199298	0.000000	0.199298	0.199298	0.199298	0.199298	0.199298	0.199298	0.296505	0.250683	0.240014	0.212798	1.626389	
830000	-63.375697	561	1	1	'0 Z 0 0 0 0 0 0 	D	6.353904	0.000000	6.353904	6.353904	6.353904	6.353904	6.353904	6.353904	0.250000	0.250000	0.250000	0.250000	8.557783	
831000	-63.368786	222	1	1	'0 Z 0 0 0 0 0 0 	D	14.077081	0.000000	14.077081	14.077081	14.077081	14.077081	14.077081	14.077081	0.250000	0.250000	0.250000	0.250000	8.421932	
832000	-61.622996	993	1	1	'0 Z 0 0 0 0 0 0 	D	0.275259	0.000000	0.275259	0.275259	0.275259	0.275259	0.275259	0.275259	0.259374	0.249167	0.248840	0.242618	2.196738	
833000	-63.341852	41	1	1	'0 Z 0 0 0 0 0 0 	D	0.741268	0.000000	0.741268	0.741268	0.741268	0.741268	0.741268	0.741268	0.250001	0.250000	0.250000	0.249999	2.847223	
834000	-61.259190	355	1	1	'0 Z 0 0 0 0 0 0 	D	0.213992	0.000000	0.213992	0.213992	0.213992	0.213992	0.213992	0.213992	0.268029	0.248652	0.247558	0.235760	0.134667	
835000	-63.380027	222	1	0	'0 0 0 0 0 0 0 0 	I	0.086004	0.086004	0.086004	0.086004	0.086004	0.086004	0.086004	0.086004	0.292737	0.387116	0.137851	0.182295	0.443044	
836000	-61.548483	260	1	2	'0 Z 0 0 0 0 Z 0 	D	0.158285	0.000000	0.158285	0.158285	0.158285	0.158285	0.000000	0.158285	0.356049	0.256206	0.245175	0.142570	9.994650	
837000	-63.368792	263	1	1	'0 Z 0 0 0 0 0 0 	D	7.087621	0.000000	7.087621	7.087621	7.087621	7.087621	7.087621	7.087621	0.250000	0.250000	0.250000	0.250000	4.622021	
838000	-62.384241	30	1	3	'0 Z 0 0 Z Z 0 0 	D	0.224931	0.000000	0.224931	0.224931	0.000000	0.000000	0.224931	0.224931	0.572068	0.336423	0.000000	0.091509	2.569971	
839000	-61.318660	215	1	1	'0 Z 0 0 0 0 0 0 	D	0.331608	0.000000	0.331608	0.331608	0.331608	0.331608	0.331608	0.331608	0.255967	0.249466	0.249262	0.245305	3.394733	
840000	-61.122404	315	1	1	'0 Z 0 0 0 0 0 0 	D	0.242331	0.000000	0.242331	0.242331	0.242331	0.242331	0.242331	0.242331	0.274685	0.248174	0.246525	0.230616	3.469748	
841000	-60.919495	355	1	1	'0 Z 0 0 0 0 0 0 	D	0.110461	0.000000	0.110461	0.110461	0.110461	0.110461	0.110461	0.110461	0.270278	0.270648	0.232797	0.226277	2.412913	
842000	-60.618472	989	1	1	'0 Z 0 0 0 0 0 0 	D	0.115727	0.000000	0.115727	0.115727	0.115727	0.115727	0.115727	0.115727	0.253269	0.296208	0.218853	0.231670	7.081026	
843000	-63.368786	911	1	1	'0 Z 0 0 0 0 0 0 	D	36.795280	0.000000	36.795280	36.795280	36.795280	36.795280	36.795280	36.795280	0.250000	0.250000	0.250000	0.250000	42.268036	
844000	-62.626586	206	1	3	'0 Z 0 0 Z Z 0 0 	D	0.215340	0.000000	0.215340	0.215340	0.000000	0.000000	0.215340	0.215340	0.622737	0.311759	0.000000	0.065504	34.364407	
845000	-60.028944	514	1	1	'0 Z 0 0 0 0 0 0 	D	0.229689	0.000000	0.229689	0.229689	0.229689	0.229689	0.229689	0.229689	0.292208	0.256201	0.236306	0.215284	53.290846	
846000	-63.368786	838	1	1	'0 Z 0 0 0 0 0 0 	D	57.402608	0.000000	57.402608	57.402608	57.402608	57.402608	57.402608	57.402608	0.250000	0.250000	0.250000	0.250000	63.544091	
847000	-63.368786	949	1	1	'0 Z 0 0 0 0 0 0 	D	32.276068	0.000000	32.276068	32.276068	32.276068	32.276068	32.276068	32.276068	0.250000	0.250000	0.250000	0.250000	43.868316	
848000	-63.368786	289	1	1	'0 Z 0 0 0 0 0 0 	D	55.196665	0.000000	55.196665	55.196665	55.196665	55.196665	55.196665	55.196665	0.250000	0.250000	0.250000	0.250000	50.099807	
849000	-62.641853	233	1	1	'0 Z 0 0 0 0 0 0 	D	0.181030	0.000000	0.181030	0.181030	0.181030	0.181030	0.181030	0.181030	0.272162	0.253493	0.245044	0.229300	44.036840	
850000	-59.835818	227	2	1	'1 Z 1 0 1 1 0 1 	D	63.100391	0.000000	63.100391	9.088582	63.100391	63.100391	9.088582	63.100391	0.250000	0.250000	0.250000	0.250000	32.678102	
851000	-63.368786	341	1	1	'0 Z 0 0 0 0 0 0 	D	15.257070	0.000000	15.257070	15.257070	15.257070	15.257070	15.257070	15.257070	0.250000	0.250000	0.250000	0.250000	15.772904	
852000	-61.515785	592	1	2	'0 Z 0 0 0 0 Z 0 	D	0.170063	0.000000	0.170063	0.170063	0.170063	0.170063	0.000000	0.170063	0.393593	0.287644	0.226256	0.092507	2.902082	
853000	-59.945651	761	2	1	'0 Z 0 1 1 1 0 1 	D	1.138802	0.000000	1.138802	0.298689	0.298689	0.298689	1.138802	0.298689	0.249549	0.249614	0.250849	0.249988	0.620021	
854000	-61.220334	564	1	1	'0 Z 0 0 0 0 0 0 	D	0.295390	0.000000	0.295390	0.295390	0.295390	0.295390	0.295390	0.295390	0.261555	0.249049	0.248480	0.240915	0.399295	
855000	-63.368786	312	1	1	'0 Z 0 0 0 0 0 0 	D	5.480381	0.000000	5.480381	5.480381	5.480381	5.480381	5.480381	5.480381	0.250000	0.250000	0.250000	0.250000	14.720363	
856000	-59.595454	993	1	1	'0 Z 0 0 0 0 0 0 	D	0.145818	0.000000	0.145818	0.145818	0.145818	0.145818	0.145818	0.145818	0.284846	0.256301	0.238908	0.219945	15.956432	
857000	-63.368786	152	1	1	'0 Z 0 0 0 0 0 0 	D	52.134932	0.000000	52.134932	52.134932	52.134932	52.134932	52.134932	52.134932	0.250000	0.250000	0.250000	0.250000	32.871648	
858000	-63.417662	829	1	1	'0 Z 0 0 0 0 0 0 	D	15.861847	0.000000	15.861847	15.861847	15.861847	15.861847	15.861847	15.861847	0.250000	0.250000	0.250000	0.250000	27.110976	
859000	-61.952462	283	1	2	'0 Z 0 0 Z 0 0 0 	D	0.164711	0.000000	0.164711	0.164711	0.000000	0.164711	0.164711	0.164711	0.430676	0.327282	0.071850	0.170192	27.488351	
860000	-63.368786	181	1	1	'0 Z 0 0 0 0 0 0 	D	13.289199	0.000000	13.289199	13.289199	13.289199	13.289199	13.289199	13.289199	0.250000	0.250000	0.250000	0.250000	31.309548	
861000	-63.368786	455	1	1	'0 Z 0 0 0 0 0 0 	D	31.576296	0.000000	31.576296	31.576296	31.576296	31.576296	31.576296	31.576296	0.250000	0.250000	0.250000	0.250000	45.029998	
862000	-63.368786	657	1	1	'0 Z 0 0 0 0 0 0 	D	3.781775	0.000000	3.781775	3.781775	3.781775	3.781775	3.781775	3.781775	0.250000	0.250000	0.250000	0.250000	48.581174	
863000	-60.656167	303	1	1	'0 Z 0 0 0 0 0 0 	D	0.191078	0.000000	0.191078	0.191078	0.191078	0.191078	0.191078	0.191078	0.287238	0.248524	0.243411	0.220827	72.176356	
864000	-63.376977	590	1	1	'0 Z 0 0 0 0 0 0 	D	11.142672	0.000000	11.142672	11.142672	11.142672	11.142672	11.142672	11.142672	0.250000	0.250000	0.250000	0.250000	70.243500	
865000	-63.368786	343	1	1	'0 Z 0 0 0 0 0 0 	D	57.495793	0.000000	57.495793	57.495793	57.495793	57.495793	57.495793	57.495793	0.250000	0.250000	0.250000	0.250000	69.926052	
866000	-64.807196	514	1	1	'0 0 0 Z 0 0 0 0 	D	27.802887	27.802887	27.802887	0.000000	27.802887	27.802887	27.802887	27.802887	0.250000	0.250000	0.250000	0.250000	93.207947	
867000	-61.437026	503	2	1	'0 1 0 Z 0 1 1 0 	D	100.000000	33.629308	100.000000	0.000000	100.000000	33.629308	33.629308	100.000000	0.250000	0.250000	0.250000	0.250000	90.743085	
868000	-64.823631	950	1	1	'0 0 0 Z 0 0 0 0 	D	7.778485	7.778485	7.778485	0.000000	7.778485	7.778485	7.778485	7.778485	0.250000	0.250000	0.250000	0.250000	99.340127	
869000	-61.395938	935	2	1	'1 0 1 Z 1 1 1 0 	D	75.801999	12.666844	75.801999	0.000000	75.801999	75.801999	75.801999	12.666844	0.250000	0.250000	0.250000	0.250000	84.551940	
870000	-64.807156	586	1	1	'0 0 0 Z 0 0 0 0 	D	2.502170	2.502170	2.502170	0.000000	2.502170	2.502170	2.502170	2.502170	0.250000	0.250000	0.250000	0.250000	63.487984	
871000	-59.819286	692	2	1	'0 1 0 Z 0 0 1 0 	D	38.548117	6.370124	38.548117	0.000000	38.548117	38.548117	6.370124	38.548117	0.250000	0.250000	0.250000	0.250000	58.141165	
872000	-59.736292	881	2	1	'0 1 0 Z 0 0 1 0 	D	86.064003	15.572018	86.064003	0.000000	86.064003	86.064003	15.572018	86.064003	0.250000	0.250000	0.250000	0.250000	52.307759	
873000	-59.655827	593	2	2	'1 1 1 Z 0 0 Z 0 	D	14.192191	14.192191	14.192191	0.000000	100.000000	100.000000	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	46.523785	
874000	-64.807196	558	1	1	'0 0 0 Z 0 0 0 0 	D	53.281051	53.281051	53.281051	0.000000	53.281051	53.281051	53.281051	53.281051	0.250000	0.250000	0.250000	0.250000	56.095180	
875000	-64.807196	334	1	1	'0 0 0 Z 0 0 0 0 	D	49.002544	49.002544	49.002544	0.000000	49.002544	49.002544	49.002544	49.002544	0.250000	0.250000	0.250000	0.250000	50.407590	
876000	-64.873579	557	1	1	'0 0 0 Z 0 0 0 0 	D	0.729245	0.729245	0.729245	0.000000	0.729245	0.729245	0.729245	0.729245	0.250000	0.250001	0.249999	0.250000	39.134488	
877000	-64.807196	991	1	1	'0 0 0 Z 0 0 0 0 	D	19.541698	19.541698	19.541698	0.000000	19.541698	19.541698	19.541698	19.541698	0.250000	0.250000	0.250000	0.250000	18.699532	
878000	-64.807168	589	1	1	'0 0 0 Z 0 0 0 0 	D	3.343764	3.343764	3.343764	0.000000	3.343764	3.343764	3.343764	3.343764	0.250000	0.250000	0.250000	0.250000	9.335474	
879000	-62.857000	659	1	2	'0 0 0 0 0 Z 0 Z 	D	0.091309	0.091309	0.091309	0.091309	0.091309	0.000000	0.091309	0.000000	0.126294	0.501191	0.013812	0.358703	14.562812	
880000	-63.368786	882	1	1	'0 Z 0 0 0 0 0 0 	D	22.076662	0.000000	22.076662	22.076662	22.076662	22.076662	22.076662	22.076662	0.250000	0.250000	0.250000	0.250000	36.382426	
881000	-59.739222	514	2	1	'1 0 1 0 1 1 Z 1 	D	100.000000	8.723590	100.000000	8.723590	100.000000	100.000000	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	41.473578	
882000	-59.446836	293	2	1	'1 Z 1 0 1 0 1 1 	D	36.044030	0.000000	36.044030	14.616073	36.044030	14.616073	36.044030	36.044030	0.250000	0.250000	0.250000	0.250000	44.579850	
883000	-60.571644	562	1	1	'0 Z 0 0 0 0 0 0 	D	0.251817	0.000000	0.251817	0.251817	0.251817	0.251817	0.251817	0.251817	0.265187	0.248821	0.247993	0.237998	47.437238	
884000	-63.368787	811	1	1	'0 Z 0 0 0 0 0 0 	D	17.065222	0.000000	17.065222	17.065222	17.065222	17.065222	17.065222	17.065222	0.250000	0.250000	0.250000	0.250000	49.412128	
885000	-63.368786	545	1	1	'0 Z 0 0 0 0 0 0 	D	15.969473	0.000000	15.969473	15.969473	15.969473	15.969473	15.969473	15.969473	0.250000	0.250000	0.250000	0.250000	32.063998	
886000	-63.368786	103	1	1	'0 Z 0 0 0 0 0 0 	D	11.232552	0.000000	11.232552	11.232552	11.232552	11.232552	11.232552	11.232552	0.250000	0.250000	0.250000	0.250000	21.368018	
887000	-63.397335	700	1	1	'0 Z 0 0 0 0 0 0 	D	1.771079	0.000000	1.771079	1.771079	1.771079	1.771079	1.771079	1.771079	0.250000	0.250000	0.250000	0.250000	23.822238	
888000	-63.368786	736	1	1	'0 Z 0 0 0 0 0 0 	D	38.925018	0.000000	38.925018	38.925018	38.925018	38.925018	38.925018	38.925018	0.250000	0.250000	0.250000	0.250000	34.361131	
889000	-60.108568	894	1	1	'0 Z 0 0 0 0 0 0 	D	0.236424	0.000000	0.236424	0.236424	0.236424	0.236424	0.236424	0.236424	0.255610	0.263228	0.237553	0.243609	28.955339	
890000	-63.368786	984	1	1	'0 Z 0 0 0 0 0 0 	D	49.869795	0.000000	49.869795	49.869795	49.869795	49.869795	49.869795	49.869795	0.250000	0.250000	0.250000	0.250000	38.434925	
891000	-61.475458	627	2	1	'1 0 1 Z 0 1 1 1 	D	100.000000	32.787484	100.000000	0.000000	32.787484	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	47.830550	
892000	-60.146483	973	2	1	'1 1 1 Z 0 0 1 0 	D	21.617049	21.617049	21.617049	0.000000	83.186370	83.186370	21.617049	83.186370	0.250000	0.250000	0.250000	0.250000	35.088270	
893000	-60.031835	393	2	2	'0 1 0 Z 0 0 Z 0 	D	26.402281	6.440485	26.402281	0.000000	26.402281	26.402281	0.000000	26.402281	0.250000	0.250000	0.250000	0.250000	40.217528	
894000	-59.678707	411	2	1	'1 0 1 Z 1 1 0 1 	D	39.698678	8.184789	39.698678	0.000000	39.698678	39.698678	8.184789	39.698678	0.250000	0.250000	0.250000	0.250000	35.732044	
895000	-59.849261	12	2	1	'1 0 1 0 1 1 Z 1 	D	30.643469	1.580165	30.643469	1.580165	30.643469	30.643469	0.000000	30.643469	0.250000	0.250000	0.250000	0.250000	29.886725	
896000	-64.283693	659	1	3	'0 0 0 Z 0 0 Z Z 	D	0.246716	0.246716	0.246716	0.000000	0.246716	0.246716	0.000000	0.000000	0.366516	0.406620	0.226864	0.000000	36.112538	
897000	-64.882307	849	1	1	'0 0 0 Z 0 0 0 0 	D	2.529760	2.529760	2.529760	0.000000	2.529760	2.529760	2.529760	2.529760	0.250000	0.250000	0.250000	0.250000	25.693991	
898000	-64.807196	10	1	1	'0 0 0 Z 0 0 0 0 	D	6.910942	6.910942	6.910942	0.000000	6.910942	6.910942	6.910942	6.910942	0.250000	0.250000	0.250000	0.250000	53.502152	
899000	-64.807196	930	1	1	'0 0 0 Z 0 0 0 0 	D	7.003691	7.003691	7.003691	0.000000	7.003691	7.003691	7.003691	7.003691	0.250000	0.250000	0.250000	0.250000	63.594418	
900000	-64.807196	142	1	1	'0 0 0 Z 0 0 0 0 	D	13.879115	13.879115	13.879115	0.000000	13.879115	13.879115	13.879115	13.879115	0.250000	0.250000	0.250000	0.250000	36.513171	
901000	-64.995748	78	1	1	'0 0 0 Z 0 0 0 0 	D	8.190107	8.190107	8.190107	0.000000	8.190107	8.190107	8.190107	8.190107	0.250000	0.250000	0.250000	0.250000	37.267013	
902000	-64.807196	980	1	1	'0 0 0 Z 0 0 0 0 	D	28.648985	28.648985	28.648985	0.000000	28.648985	28.648985	28.648985	28.648985	0.250000	0.250000	0.250000	0.250000	29.184761	
903000	-59.598392	982	1	1	'0 Z 0 0 0 0 0 0 	D	0.240045	0.000000	0.240045	0.240045	0.240045	0.240045	0.240045	0.240045	0.266323	0.249855	0.247112	0.236710	22.356897	
904000	-63.368786	379	1	1	'0 Z 0 0 0 0 0 0 	D	6.945217	0.000000	6.945217	6.945217	6.945217	6.945217	6.945217	6.945217	0.250000	0.250000	0.250000	0.250000	18.776565	
905000	-60.524549	350	1	2	'0 Z 0 0 Z 0 0 0 	D	0.234592	0.000000	0.234592	0.234592	0.000000	0.234592	0.234592	0.234592	0.379795	0.305633	0.118504	0.196067	8.027842	
906000	-63.316860	308	1	1	'0 Z 0 0 0 0 0 0 	D	0.841425	0.000000	0.841425	0.841425	0.841425	0.841425	0.841425	0.841425	0.250000	0.250000	0.250000	0.250000	2.851863	
907000	-63.368797	797	1	1	'0 Z 0 0 0 0 0 0 	D	8.113922	0.000000	8.113922	8.113922	8.113922	8.113922	8.113922	8.113922	0.250000	0.250000	0.250000	0.250000	22.357201	
908000	-63.541226	342	1	1	'0 Z 0 0 0 0 0 0 	D	2.354274	0.000000	2.354274	2.354274	2.354274	2.354274	2.354274	2.354274	0.250000	0.250000	0.250000	0.250000	28.855098	
909000	-63.368785	239	1	1	'0 Z 0 0 0 0 0 0 	D	4.105518	0.000000	4.105518	4.105518	4.105518	4.105518	4.105518	4.105518	0.250000	0.250000	0.250000	0.250000	21.512164	
910000	-63.914317	340	1	1	'0 Z 0 0 0 0 0 0 	D	1.141910	0.000000	1.141910	1.141910	1.141910	1.141910	1.141910	1.141910	0.250000	0.250000	0.250000	0.250000	1.680035	
911000	-61.690338	156	1	2	'0 Z 0 0 Z 0 0 0 	D	0.169088	0.000000	0.169088	0.169088	0.000000	0.169088	0.169088	0.169088	0.456907	0.324586	0.062648	0.155859	0.839209	
912000	-61.171115	583	1	2	'0 Z 0 0 Z 0 0 0 	D	0.166758	0.000000	0.166758	0.166758	0.000000	0.166758	0.166758	0.166758	0.405334	0.321262	0.089451	0.183952	11.388075	
913000	-60.732787	305	1	1	'0 Z 0 0 0 0 0 0 	D	0.286281	0.000000	0.286281	0.286281	0.286281	0.286281	0.286281	0.286281	0.266286	0.248764	0.247776	0.237174	8.748362	
914000	-59.561104	182	1	1	'0 Z 0 0 0 0 0 0 	D	0.146475	0.000000	0.146475	0.146475	0.146475	0.146475	0.146475	0.146475	0.297659	0.257630	0.235295	0.209415	0.929065	
