Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
784000	-50.025584	175	1	3	'0 0 0 Z 0 0 Z Z 	D	0.092866	0.092866	0.092866	0.000000	0.092866	0.092866	0.000000	0.000000	0.511286	0.086954	0.401760	0.000000	0.067051	
785000	-50.103859	579	1	4	'0 0 Z 0 0 Z Z Z 	D	0.040557	0.040557	0.000000	0.040557	0.040557	0.000000	0.000000	0.000000	0.978358	0.000000	0.021642	0.000000	7.495039	
786000	-49.089194	18	1	3	'0 0 Z Z 0 0 Z 0 	D	0.049744	0.049744	0.000000	0.000000	0.049744	0.049744	0.000000	0.049744	0.453925	0.000000	0.416800	0.129275	1.597274	
787000	-50.364028	583	1	2	'0 0 Z Z 0 0 0 0 	D	0.056214	0.056214	0.000000	0.000000	0.056214	0.056214	0.056214	0.056214	0.498026	0.000000	0.397920	0.104054	2.426658	
788000	-49.793357	437	1	3	'0 0 0 Z 0 0 Z Z 	D	0.062132	0.062132	0.062132	0.000000	0.062132	0.062132	0.000000	0.000000	0.538800	0.084161	0.377038	0.000000	2.609636	
789000	-49.883319	607	1	2	'0 0 Z Z 0 0 0 0 	D	0.032730	0.032730	0.000000	0.000000	0.032730	0.032730	0.032730	0.032730	0.696700	0.000000	0.251796	0.051504	1.939540	
790000	-48.999574	696	1	3	'0 0 0 Z 0 0 Z Z 	D	0.047663	0.047663	0.047663	0.000000	0.047663	0.047663	0.000000	0.000000	0.512789	0.083769	0.403443	0.000000	0.106076	
791000	-49.574774	816	1	1	'0 0 0 0 0 0 0 Z 	D	0.072714	0.072714	0.072714	0.072714	0.072714	0.072714	0.072714	0.000000	0.452966	0.298681	0.163006	0.085347	3.662171	
792000	-49.998421	398	1	3	'0 0 0 Z 0 0 Z Z 	D	0.059248	0.059248	0.059248	0.000000	0.059248	0.059248	0.000000	0.000000	0.443215	0.113686	0.443099	0.000000	2.584244	
793000	-53.498871	625	1	2	'0 0 Z 0 0 Z 0 0 	D	0.099304	0.099304	0.000000	0.099304	0.099304	0.000000	0.099304	0.099304	0.420491	0.105363	0.235943	0.238203	3.376949	
794000	-50.305734	699	1	2	'0 0 0 0 0 0 Z Z 	D	0.072746	0.072746	0.072746	0.072746	0.072746	0.072746	0.000000	0.000000	0.417220	0.359078	0.223702	0.000000	0.945625	
795000	-50.036492	299	1	3	'0 0 0 0 0 Z Z Z 	D	0.043811	0.043811	0.043811	0.043811	0.043811	0.000000	0.000000	0.000000	0.405178	0.587121	0.007702	0.000000	9.018680	
796000	-52.105824	161	1	3	'0 0 0 0 0 Z Z Z 	D	0.021196	0.021196	0.021196	0.021196	0.021196	0.000000	0.000000	0.000000	0.395292	0.599258	0.005450	0.000000	15.703230	
797000	-49.789502	315	1	1	'0 0 0 0 0 0 Z 0 	D	0.046233	0.046233	0.046233	0.046233	0.046233	0.046233	0.000000	0.046233	0.549175	0.326167	0.111897	0.012761	23.057882	
798000	-50.287657	101	1	2	'0 0 Z 0 Z 0 0 0 	D	0.036048	0.036048	0.000000	0.036048	0.000000	0.036048	0.036048	0.036048	1.000000	0.000000	0.000000	0.000000	32.234340	
799000	-49.761193	402	1	2	'0 0 0 0 0 Z 0 Z 	D	0.037545	0.037545	0.037545	0.037545	0.037545	0.000000	0.037545	0.000000	0.312773	0.509549	0.009487	0.168191	24.892783	
800000	-50.137746	619	1	0	'0 0 0 0 0 0 0 0 	I	0.059212	0.059212	0.059212	0.059212	0.059212	0.059212	0.059212	0.059212	0.416864	0.265262	0.194260	0.123613	16.979088	
801000	-48.782367	318	1	2	'0 0 0 0 0 0 Z Z 	D	0.044081	0.044081	0.044081	0.044081	0.044081	0.044081	0.000000	0.000000	0.436859	0.387203	0.175938	0.000000	9.675794	
802000	-52.493768	241	1	1	'0 0 0 0 0 0 Z 0 	D	0.081562	0.081562	0.081562	0.081562	0.081562	0.081562	0.000000	0.081562	0.460954	0.294836	0.193382	0.050828	9.471813	
803000	-51.000003	83	1	2	'0 0 0 0 Z Z 0 0 	D	0.039553	0.039553	0.039553	0.039553	0.000000	0.000000	0.039553	0.039553	0.354187	0.531802	0.000000	0.114010	0.044932	
804000	-49.440816	875	1	2	'0 0 0 0 0 0 Z Z 	D	0.040725	0.040725	0.040725	0.040725	0.040725	0.040725	0.000000	0.000000	0.399010	0.400746	0.200244	0.000000	21.945431	
805000	-52.409152	234	1	4	'0 0 Z 0 0 Z Z Z 	D	0.026989	0.026989	0.000000	0.026989	0.026989	0.000000	0.000000	0.000000	0.984759	0.000000	0.015241	0.000000	4.835663	
806000	-49.828886	420	1	1	'0 0 0 0 0 0 0 Z 	D	0.064025	0.064025	0.064025	0.064025	0.064025	0.064025	0.064025	0.000000	0.412817	0.281690	0.198007	0.107486	3.235705	
807000	-49.392934	908	1	1	'0 0 0 0 0 0 0 Z 	D	0.046205	0.046205	0.046205	0.046205	0.046205	0.046205	0.046205	0.000000	0.467483	0.312030	0.144637	0.075850	0.187020	
808000	-49.873737	391	1	1	'0 0 0 0 0 0 Z 0 	D	0.057642	0.057642	0.057642	0.057642	0.057642	0.057642	0.000000	0.057642	0.469870	0.288262	0.193012	0.048856	9.872975	
809000	-50.248684	533	1	2	'0 0 0 Z 0 0 Z 0 	D	0.037176	0.037176	0.037176	0.000000	0.037176	0.037176	0.000000	0.037176	0.681945	0.048395	0.244097	0.025562	13.055828	
810000	-49.735274	760	1	3	'0 0 0 Z 0 0 Z Z 	D	0.056682	0.056682	0.056682	0.000000	0.056682	0.056682	0.000000	0.000000	0.633331	0.088034	0.278634	0.000000	9.152486	
811000	-50.741455	511	1	1	'0 0 0 0 0 0 Z 0 	D	0.023971	0.023971	0.023971	0.023971	0.023971	0.023971	0.000000	0.023971	0.480852	0.420102	0.089807	0.009239	30.596573	
812000	-49.903407	614	1	1	'0 0 0 0 0 Z 0 0 	D	0.024714	0.024714	0.024714	0.024714	0.024714	0.000000	0.024714	0.024714	0.342595	0.539787	0.004374	0.113243	15.159851	
813000	-50.935016	674	1	1	'0 0 0 0 0 0 Z 0 	D	0.052392	0.052392	0.052392	0.052392	0.052392	0.052392	0.000000	0.052392	0.480420	0.326409	0.160828	0.032342	4.492587	
814000	-50.900695	951	1	2	'0 0 0 0 Z Z 0 0 	D	0.033425	0.033425	0.033425	0.033425	0.000000	0.000000	0.033425	0.033425	0.323003	0.530579	0.000000	0.146418	3.028077	
815000	-51.900026	592	1	2	'0 0 0 Z Z 0 0 0 	D	0.076340	0.076340	0.076340	0.000000	0.000000	0.076340	0.076340	0.076340	0.683426	0.123241	0.016937	0.176396	0.552747	
816000	-50.569103	703	1	1	'0 0 0 Z 0 0 0 0 	D	0.039107	0.039107	0.039107	0.000000	0.039107	0.039107	0.039107	0.039107	0.362090	0.039468	0.343362	0.255080	4.808907	
817000	-49.244780	642	1	2	'0 0 0 0 0 0 Z Z 	D	0.042642	0.042642	0.042642	0.042642	0.042642	0.042642	0.000000	0.000000	0.489179	0.360886	0.149935	0.000000	2.708315	
818000	-48.944487	875	1	3	'0 0 0 Z 0 0 Z Z 	D	0.083031	0.083031	0.083031	0.000000	0.083031	0.083031	0.000000	0.000000	0.424897	0.140608	0.434495	0.000000	5.535418	
819000	-51.035889	986	1	1	'0 0 0 0 0 0 Z 0 	D	0.044743	0.044743	0.044743	0.044743	0.044743	0.044743	0.000000	0.044743	0.551376	0.365790	0.077014	0.005820	2.396396	
820000	-51.390848	768	1	2	'0 0 0 0 Z Z 0 0 	D	0.033996	0.033996	0.033996	0.033996	0.000000	0.000000	0.033996	0.033996	0.432997	0.486763	0.000000	0.080241	3.729635	
821000	-54.825294	323	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.177581	0.000000	0.177581	0.177581	0.177581	0.177581	0.000000	0.000000	0.456547	0.543453	16.238760	
822000	-56.863479	951	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.208914	0.000000	0.208914	0.208914	0.208914	0.208914	0.000000	0.000000	0.486339	0.513661	30.614001	
823000	-55.469042	777	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.196320	0.000000	0.196320	0.196320	0.196320	0.196320	0.000000	0.000000	0.407109	0.592891	51.031629	
824000	-56.473095	971	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.199094	0.000000	0.199094	0.199094	0.199094	0.199094	0.000000	0.000000	0.430605	0.569395	33.067637	
825000	-56.669488	790	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.345210	0.000000	0.345210	0.345210	0.345210	0.345210	0.000000	0.000000	0.492163	0.507837	18.159786	
826000	-56.285468	704	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.161815	0.000000	0.161815	0.161815	0.161815	0.161815	0.000000	0.000000	0.442421	0.557579	0.377762	
827000	-53.901438	974	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.166496	0.000000	0.166496	0.166496	0.166496	0.166496	0.000000	0.000000	0.421814	0.578186	3.457771	
828000	-57.908105	547	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.143938	0.000000	0.143938	0.143938	0.143938	0.143938	0.000000	0.000000	0.384414	0.615586	1.650552	
829000	-56.350227	388	1	3	'Z Z 0 Z 0 0 0 0 	D	0.000000	0.000000	0.190378	0.000000	0.190378	0.190378	0.190378	0.190378	0.000000	0.000000	0.470453	0.529547	4.484007	
830000	-49.141041	705	1	1	'0 0 0 Z 0 0 0 0 	D	0.053008	0.053008	0.053008	0.000000	0.053008	0.053008	0.053008	0.053008	0.377712	0.084210	0.312035	0.226042	14.524814	
831000	-51.396840	919	1	0	'0 0 0 0 0 0 0 0 	I	0.082604	0.082604	0.082604	0.082604	0.082604	0.082604	0.082604	0.082604	0.351153	0.267589	0.216375	0.164884	21.816724	
832000	-50.177300	775	1	1	'0 0 0 0 0 0 Z 0 	D	0.058854	0.058854	0.058854	0.058854	0.058854	0.058854	0.000000	0.058854	0.534342	0.313103	0.133294	0.019261	1.039530	
833000	-50.556817	322	1	2	'0 0 0 0 0 Z 0 Z 	D	0.059905	0.059905	0.059905	0.059905	0.059905	0.000000	0.059905	0.000000	0.327206	0.439812	0.037785	0.195197	4.202767	
834000	-50.391088	20	1	2	'0 0 0 0 0 Z 0 Z 	D	0.081889	0.081889	0.081889	0.081889	0.081889	0.000000	0.081889	0.000000	0.248482	0.360706	0.094639	0.296174	0.793029	
835000	-49.046965	589	1	1	'0 0 0 0 0 0 0 Z 	D	0.067749	0.067749	0.067749	0.067749	0.067749	0.067749	0.067749	0.000000	0.443645	0.318215	0.149595	0.088545	0.116346	
836000	-49.131490	742	1	1	'0 0 0 0 0 0 0 Z 	D	0.058793	0.058793	0.058793	0.058793	0.058793	0.058793	0.058793	0.000000	0.376631	0.274688	0.221685	0.126996	1.181775	
837000	-50.332825	741	1	2	'0 0 Z 0 0 Z 0 0 	D	0.030445	0.030445	0.000000	0.030445	0.030445	0.000000	0.030445	0.030445	0.913979	0.004386	0.015743	0.065892	1.710440	
838000	-49.320203	730	1	1	'0 0 0 0 0 0 Z 0 	D	0.030000	0.030000	0.030000	0.030000	0.030000	0.030000	0.000000	0.030000	0.527287	0.379816	0.085546	0.007351	0.498597	
839000	-51.680398	251	1	3	'0 0 Z Z 0 0 Z 0 	D	0.083518	0.083518	0.000000	0.000000	0.083518	0.083518	0.000000	0.083518	0.526592	0.000000	0.380098	0.093310	0.086855	
840000	-49.121029	220	1	1	'0 0 Z 0 0 0 0 0 	D	0.051506	0.051506	0.000000	0.051506	0.051506	0.051506	0.051506	0.051506	0.745726	0.006417	0.191466	0.056391	2.276978	
841000	-49.508514	326	1	2	'0 0 0 0 0 Z 0 Z 	D	0.049430	0.049430	0.049430	0.049430	0.049430	0.000000	0.049430	0.000000	0.364211	0.484976	0.013785	0.137028	3.540005	
842000	-51.911177	217	1	2	'0 0 0 0 Z Z 0 0 	D	0.030573	0.030573	0.030573	0.030573	0.000000	0.000000	0.030573	0.030573	0.390046	0.501014	0.000000	0.108940	0.420675	
843000	-50.374158	101	1	2	'0 0 0 Z Z 0 0 0 	D	0.041108	0.041108	0.041108	0.000000	0.000000	0.041108	0.041108	0.041108	0.707616	0.079230	0.014993	0.198161	5.648168	
844000	-50.192877	54	1	1	'0 0 0 0 0 0 0 Z 	D	0.050661	0.050661	0.050661	0.050661	0.050661	0.050661	0.050661	0.000000	0.513814	0.283354	0.142697	0.060134	1.876399	
845000	-48.778701	893	1	1	'0 0 0 0 0 0 0 Z 	D	0.039283	0.039283	0.039283	0.039283	0.039283	0.039283	0.039283	0.000000	0.496909	0.312742	0.128647	0.061702	1.098258	
846000	-48.927095	883	1	1	'0 0 0 0 0 0 Z 0 	D	0.043029	0.043029	0.043029	0.043029	0.043029	0.043029	0.000000	0.043029	0.456482	0.335226	0.169759	0.038533	2.061070	
847000	-49.801220	973	1	2	'0 0 0 Z 0 0 Z 0 	D	0.090322	0.090322	0.090322	0.000000	0.090322	0.090322	0.000000	0.090322	0.356809	0.090075	0.378701	0.174415	0.964187	
848000	-50.900346	564	1	0	'0 0 0 0 0 0 0 0 	I	0.066138	0.066138	0.066138	0.066138	0.066138	0.066138	0.066138	0.066138	0.456468	0.269448	0.172348	0.101735	1.596199	
849000	-49.966532	212	1	2	'0 0 0 0 0 0 Z Z 	D	0.025189	0.025189	0.025189	0.025189	0.025189	0.025189	0.000000	0.000000	0.488606	0.330504	0.180891	0.000000	1.585441	
850000	-49.384883	104	1	2	'0 0 0 Z 0 0 Z 0 	D	0.063833	0.063833	0.063833	0.000000	0.063833	0.063833	0.000000	0.063833	0.412138	0.075052	0.378699	0.134111	11.017147	
851000	-51.329869	628	1	1	'0 0 0 0 0 Z 0 0 	D	0.044669	0.044669	0.044669	0.044669	0.044669	0.000000	0.044669	0.044669	0.372429	0.464508	0.016708	0.146354	0.048526	
852000	-50.174903	864	1	0	'0 0 0 0 0 0 0 0 	I	0.080586	0.080586	0.080586	0.080586	0.080586	0.080586	0.080586	0.080586	0.328546	0.264290	0.225648	0.181516	0.183277	
853000	-50.275716	779	1	1	'0 0 0 0 0 Z 0 0 	D	0.043368	0.043368	0.043368	0.043368	0.043368	0.000000	0.043368	0.043368	0.392708	0.470601	0.016405	0.120286	11.151538	
854000	-52.475689	734	1	2	'0 0 Z 0 0 Z 0 0 	D	0.066491	0.066491	0.000000	0.066491	0.066491	0.000000	0.066491	0.066491	0.812398	0.020571	0.071783	0.095248	4.063826	
855000	-51.581392	826	1	1	'0 0 0 0 0 0 Z 0 	D	0.042829	0.042829	0.042829	0.042829	0.042829	0.042829	0.000000	0.042829	0.387541	0.314798	0.219092	0.078570	0.196304	
856000	-51.616626	883	1	3	'0 0 Z 0 Z Z 0 0 	D	0.042608	0.042608	0.000000	0.042608	0.000000	0.000000	0.042608	0.042608	1.000000	0.000000	0.000000	0.000000	0.115634	
857000	-52.391193	277	1	4	'0 0 0 Z Z 0 Z Z 	D	0.113445	0.113445	0.113445	0.000000	0.000000	0.113445	0.000000	0.000000	0.698301	0.301699	0.000000	0.000000	0.172135	
858000	-49.815347	260	1	0	'0 0 0 0 0 0 0 0 	I	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.056351	0.405072	0.279916	0.186284	0.128727	0.960047	
859000	-49.920294	521	1	2	'0 0 Z 0 0 Z 0 0 	D	0.034597	0.034597	0.000000	0.034597	0.034597	0.000000	0.034597	0.034597	0.886101	0.008205	0.027482	0.078212	0.118117	
860000	-50.489604	18	1	3	'0 0 0 0 Z Z 0 Z 	D	0.047277	0.047277	0.047277	0.047277	0.000000	0.000000	0.047277	0.000000	0.295417	0.482897	0.000000	0.221686	0.359443	
861000	-50.182761	332	1	2	'0 0 Z Z 0 0 0 0 	D	0.032663	0.032663	0.000000	0.000000	0.032663	0.032663	0.032663	0.032663	0.601811	0.000000	0.332871	0.065318	0.266582	
862000	-51.405441	599	1	3	'0 0 0 0 Z Z 0 Z 	D	0.050225	0.050225	0.050225	0.050225	0.000000	0.000000	0.050225	0.000000	0.344443	0.517874	0.000000	0.137683	3.390921	
863000	-50.628684	847	1	3	'0 0 0 0 0 Z Z Z 	D	0.045961	0.045961	0.045961	0.045961	0.045961	0.000000	0.000000	0.000000	0.465137	0.516058	0.018805	0.000000	4.233348	
864000	-48.928670	101	1	2	'0 0 0 0 0 0 Z Z 	D	0.052870	0.052870	0.052870	0.052870	0.052870	0.052870	0.000000	0.000000	0.460483	0.329281	0.210236	0.000000	0.150969	
865000	-51.577334	900	1	3	'0 0 0 Z 0 0 Z Z 	D	0.084531	0.084531	0.084531	0.000000	0.084531	0.084531	0.000000	0.000000	0.424466	0.128515	0.447019	0.000000	16.501623	
866000	-50.757728	345	1	4	'0 0 Z 0 0 Z Z Z 	D	0.053493	0.053493	0.000000	0.053493	0.053493	0.000000	0.000000	0.000000	0.950370	0.000000	0.049630	0.000000	9.606500	
867000	-49.246650	633	1	3	'0 0 0 Z 0 0 Z Z 	D	0.068707	0.068707	0.068707	0.000000	0.068707	0.068707	0.000000	0.000000	0.471624	0.098892	0.429484	0.000000	0.173647	
868000	-50.458187	592	1	0	'0 0 0 0 0 0 0 0 	I	0.075616	0.075616	0.075616	0.075616	0.075616	0.075616	0.075616	0.075616	0.442605	0.279860	0.170027	0.107508	3.485064	
869000	-50.222039	75	1	3	'0 0 0 Z 0 0 Z Z 	D	0.054290	0.054290	0.054290	0.000000	0.054290	0.054290	0.000000	0.000000	0.570833	0.041251	0.387916	0.000000	5.151653	
870000	-49.388438	559	1	2	'0 0 0 0 0 0 Z Z 	D	0.074012	0.074012	0.074012	0.074012	0.074012	0.074012	0.000000	0.000000	0.407471	0.334499	0.258030	0.000000	0.910465	
871000	-50.884208	713	1	2	'0 0 0 Z 0 0 Z 0 	D	0.029801	0.029801	0.029801	0.000000	0.029801	0.029801	0.000000	0.029801	0.704912	0.035228	0.235912	0.023948	0.390518	
872000	-47.922943	555	1	1	'0 0 0 0 0 0 Z 0 	D	0.044496	0.044496	0.044496	0.044496	0.044496	0.044496	0.000000	0.044496	0.448057	0.340331	0.171628	0.039984	17.402783	
873000	-50.382490	200	1	1	'0 0 0 0 0 0 0 Z 	D	0.065495	0.065495	0.065495	0.065495	0.065495	0.065495	0.065495	0.000000	0.387486	0.272239	0.219300	0.120975	21.151807	
874000	-48.827926	882	1	3	'0 0 Z Z 0 0 Z 0 	D	0.066072	0.066072	0.000000	0.000000	0.066072	0.066072	0.000000	0.066072	0.433300	0.000000	0.422501	0.144199	27.425866	
875000	-49.427464	582	1	2	'0 0 0 0 0 0 Z Z 	D	0.050544	0.050544	0.050544	0.050544	0.050544	0.050544	0.000000	0.000000	0.557681	0.318470	0.123849	0.000000	16.552597	
876000	-51.150732	223	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.039672	0.039672	0.000000	0.039672	0.000000	0.039672	0.039672	0.000000	1.000000	0.000000	0.000000	0.000000	0.190677	
877000	-49.830000	889	1	1	'0 0 Z 0 0 0 0 0 	D	0.062939	0.062939	0.000000	0.062939	0.062939	0.062939	0.062939	0.062939	0.739323	0.003875	0.209620	0.047182	1.643641	
878000	-48.852302	43	1	1	'0 0 Z 0 0 0 0 0 	D	0.051758	0.051758	0.000000	0.051758	0.051758	0.051758	0.051758	0.051758	0.634691	0.008813	0.278052	0.078445	6.758063	
879000	-50.125603	951	1	4	'0 0 0 Z Z 0 Z Z 	D	0.037895	0.037895	0.037895	0.000000	0.000000	0.037895	0.000000	0.000000	0.877007	0.122993	0.000000	0.000000	12.496213	
880000	-55.012781	49	1	3	'0 0 0 Z 0 0 Z Z 	D	0.177291	0.177291	0.177291	0.000000	0.177291	0.177291	0.000000	0.000000	0.366756	0.284539	0.348705	0.000000	1.456100	
881000	-50.479107	302	1	1	'0 0 0 Z 0 0 0 0 	D	0.035897	0.035897	0.035897	0.000000	0.035897	0.035897	0.035897	0.035897	0.426955	0.038182	0.274687	0.260176	4.299299	
882000	-49.658218	337	1	2	'0 0 Z Z 0 0 0 0 	D	0.027370	0.027370	0.000000	0.000000	0.027370	0.027370	0.027370	0.027370	0.550950	0.000000	0.363121	0.085929	1.788752	
883000	-49.174049	432	1	3	'0 0 0 Z 0 0 Z Z 	D	0.045381	0.045381	0.045381	0.000000	0.045381	0.045381	0.000000	0.000000	0.657103	0.064653	0.278244	0.000000	12.472447	
884000	-49.996569	844	1	2	'0 0 0 0 0 Z 0 Z 	D	0.059923	0.059923	0.059923	0.059923	0.059923	0.000000	0.059923	0.000000	0.364152	0.468067	0.020005	0.147777	11.120229	
885000	-50.659313	638	1	1	'0 0 0 Z 0 0 0 0 	D	0.111226	0.111226	0.111226	0.000000	0.111226	0.111226	0.111226	0.111226	0.351385	0.119847	0.319690	0.209077	0.023786	
886000	-55.475277	856	1	1	'0 0 Z 0 0 0 0 0 	D	0.019812	0.019812	0.000000	0.019812	0.019812	0.019812	0.019812	0.019812	0.861572	0.000270	0.119193	0.018965	1.083935	
887000	-51.054785	178	1	2	'0 0 Z 0 Z 0 0 0 	D	0.031506	0.031506	0.000000	0.031506	0.000000	0.031506	0.031506	0.031506	1.000000	0.000000	0.000000	0.000000	8.364985	
888000	-50.418847	256	1	1	'0 0 0 0 0 0 Z 0 	D	0.039618	0.039618	0.039618	0.039618	0.039618	0.039618	0.000000	0.039618	0.480046	0.408024	0.100235	0.011695	2.074716	
889000	-49.345070	178	1	2	'0 0 0 0 0 0 Z Z 	D	0.034156	0.034156	0.034156	0.034156	0.034156	0.034156	0.000000	0.000000	0.487697	0.328717	0.183585	0.000000	5.939797	
890000	-49.132974	559	1	2	'0 0 0 0 0 0 Z Z 	D	0.067659	0.067659	0.067659	0.067659	0.067659	0.067659	0.000000	0.000000	0.408927	0.337948	0.253125	0.000000	4.396122	
891000	-49.730237	898	1	1	'0 0 Z 0 0 0 0 0 	D	0.064700	0.064700	0.000000	0.064700	0.064700	0.064700	0.064700	0.064700	0.637613	0.010310	0.276660	0.075417	5.233398	
892000	-50.847462	382	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.039083	0.039083	0.000000	0.039083	0.000000	0.039083	0.000000	0.039083	1.000000	0.000000	0.000000	0.000000	0.373202	
893000	-50.239123	949	1	1	'0 0 0 0 0 0 0 Z 	D	0.039355	0.039355	0.039355	0.039355	0.039355	0.039355	0.039355	0.000000	0.415945	0.288536	0.190622	0.104897	0.253778	
894000	-49.518394	355	1	1	'0 0 Z 0 0 0 0 0 	D	0.033690	0.033690	0.000000	0.033690	0.033690	0.033690	0.033690	0.033690	0.709552	0.002675	0.238918	0.048855	0.123937	
895000	-48.731723	587	1	2	'0 0 0 0 0 0 Z Z 	D	0.049603	0.049603	0.049603	0.049603	0.049603	0.049603	0.000000	0.000000	0.461015	0.339213	0.199772	0.000000	6.367344	
896000	-48.651376	812	1	3	'0 0 0 Z 0 0 Z Z 	D	0.062496	0.062496	0.062496	0.000000	0.062496	0.062496	0.000000	0.000000	0.474908	0.123059	0.402033	0.000000	0.467996	
897000	-50.679521	386	1	2	'0 0 0 0 0 Z 0 Z 	D	0.055075	0.055075	0.055075	0.055075	0.055075	0.000000	0.055075	0.000000	0.351266	0.463650	0.016140	0.168944	4.624754	
898000	-49.911048	26	1	1	'0 0 0 0 0 Z 0 0 	D	0.035812	0.035812	0.035812	0.035812	0.035812	0.000000	0.035812	0.035812	0.330418	0.513926	0.007188	0.148468	0.346386	
899000	-50.571504	586	1	1	'0 0 Z 0 0 0 0 0 	D	0.042839	0.042839	0.000000	0.042839	0.042839	0.042839	0.042839	0.042839	0.623097	0.008419	0.287251	0.081233	0.114911	
900000	-50.333221	848	1	2	'0 0 0 Z 0 0 Z 0 	D	0.069405	0.069405	0.069405	0.000000	0.069405	0.069405	0.000000	0.069405	0.430501	0.091951	0.357674	0.119874	0.293230	
901000	-52.066456	589	1	2	'0 0 Z 0 0 Z 0 0 	D	0.040715	0.040715	0.000000	0.040715	0.040715	0.000000	0.040715	0.040715	0.913795	0.002744	0.009779	0.073681	2.991693	
902000	-51.271140	686	1	0	'0 0 0 0 0 0 0 0 	I	0.087964	0.087964	0.087964	0.087964	0.087964	0.087964	0.087964	0.087964	0.521525	0.250550	0.153960	0.073965	1.522057	
903000	-49.682064	519	1	0	'0 0 0 0 0 0 0 0 	I	0.058620	0.058620	0.058620	0.058620	0.058620	0.058620	0.058620	0.058620	0.420710	0.280555	0.179220	0.119515	1.217581	
904000	-49.233497	519	1	2	'0 0 0 0 0 Z 0 Z 	D	0.036437	0.036437	0.036437	0.036437	0.036437	0.000000	0.036437	0.000000	0.311992	0.510411	0.009429	0.168168	6.620504	
905000	-50.378745	661	2	3	'1 0 Z Z 1 0 1 Z 	D	0.040466	0.050880	0.000000	0.000000	0.040466	0.050880	0.040466	0.000000	0.527844	0.000000	0.472156	0.000000	0.390873	
906000	-50.716862	612	1	2	'0 0 0 0 0 0 Z Z 	D	0.075903	0.075903	0.075903	0.075903	0.075903	0.075903	0.000000	0.000000	0.427184	0.328512	0.244304	0.000000	2.323253	
907000	-52.198188	942	1	3	'0 0 Z Z 0 0 Z 0 	D	0.119823	0.119823	0.000000	0.000000	0.119823	0.119823	0.000000	0.119823	0.311893	0.000000	0.439236	0.248871	1.391001	
908000	-49.008269	265	1	2	'0 0 0 0 0 0 Z Z 	D	0.034100	0.034100	0.034100	0.034100	0.034100	0.034100	0.000000	0.000000	0.507452	0.348871	0.143676	0.000000	1.353641	
909000	-52.663005	995	1	4	'0 0 Z 0 0 Z Z Z 	D	0.108489	0.108489	0.000000	0.108489	0.108489	0.000000	0.000000	0.000000	0.705280	0.000000	0.294720	0.000000	2.011903	
910000	-49.631635	894	1	1	'0 0 0 0 0 0 0 Z 	D	0.114680	0.114680	0.114680	0.114680	0.114680	0.114680	0.114680	0.000000	0.370385	0.287478	0.209353	0.132784	7.927209	
911000	-50.309586	757	1	1	'0 0 0 0 0 0 Z 0 	D	0.077348	0.077348	0.077348	0.077348	0.077348	0.077348	0.000000	0.077348	0.338856	0.297297	0.239121	0.124726	9.373833	
912000	-49.594455	252	1	2	'0 0 Z Z 0 0 0 0 	D	0.040673	0.040673	0.000000	0.000000	0.040673	0.040673	0.040673	0.040673	0.606653	0.000000	0.306366	0.086981	17.834268	
913000	-48.946127	388	1	1	'0 0 Z 0 0 0 0 0 	D	0.052683	0.052683	0.000000	0.052683	0.052683	0.052683	0.052683	0.052683	0.637682	0.008405	0.278974	0.074940	26.813566	
