Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
784000	-41.075122	604	1	0	'0 0 0 0 0 0 0 0 	I	0.094231	0.094231	0.094231	0.094231	0.094231	0.094231	0.094231	0.094231	0.370199	0.273728	0.204709	0.151364	2.991157	
785000	-39.531450	766	1	1	'0 0 0 0 0 0 Z 0 	D	0.052068	0.052068	0.052068	0.052068	0.052068	0.052068	0.000000	0.052068	0.428653	0.309475	0.202844	0.059028	12.481851	
786000	-37.677390	344	1	2	'0 0 0 0 0 Z 0 Z 	D	0.031575	0.031575	0.031575	0.031575	0.031575	0.000000	0.031575	0.000000	0.245756	0.502702	0.010145	0.241396	15.198677	
787000	-40.381989	627	1	4	'0 0 0 Z Z 0 Z Z 	D	0.042534	0.042534	0.042534	0.000000	0.000000	0.042534	0.000000	0.000000	0.940285	0.059715	0.000000	0.000000	24.066566	
788000	-40.707288	966	1	0	'0 0 0 0 0 0 0 0 	I	0.014020	0.014020	0.014020	0.014020	0.014020	0.014020	0.014020	0.014020	0.282759	0.512018	0.073012	0.132210	10.001429	
789000	-40.001351	126	1	1	'0 0 Z 0 0 0 0 0 	D	0.022871	0.022871	0.000000	0.022871	0.022871	0.022871	0.022871	0.022871	0.800868	0.001487	0.159418	0.038228	4.618860	
790000	-39.205999	752	1	3	'0 0 Z Z 0 0 Z 0 	D	0.026198	0.026198	0.000000	0.000000	0.026198	0.026198	0.000000	0.026198	0.587908	0.000000	0.350923	0.061169	6.917948	
791000	-37.549954	147	1	2	'0 0 0 0 0 0 Z Z 	D	0.049466	0.049466	0.049466	0.049466	0.049466	0.049466	0.000000	0.000000	0.440131	0.356218	0.203650	0.000000	10.691258	
792000	-37.101286	789	1	0	'0 0 0 0 0 0 0 0 	I	0.029986	0.029986	0.029986	0.029986	0.029986	0.029986	0.029986	0.029986	0.392014	0.335159	0.147079	0.125748	7.017058	
793000	-39.099137	764	1	1	'0 0 0 0 0 0 0 Z 	D	0.054173	0.054173	0.054173	0.054173	0.054173	0.054173	0.054173	0.000000	0.432154	0.314561	0.159406	0.093880	1.619454	
794000	-37.114677	809	1	1	'0 0 0 0 0 0 Z 0 	D	0.028543	0.028543	0.028543	0.028543	0.028543	0.028543	0.000000	0.028543	0.417428	0.375201	0.167902	0.039469	2.517956	
795000	-38.986161	896	1	3	'0 0 0 0 0 Z Z Z 	D	0.038603	0.038603	0.038603	0.038603	0.038603	0.000000	0.000000	0.000000	0.378193	0.604990	0.016817	0.000000	0.406526	
796000	-39.094668	823	1	2	'0 0 0 0 0 Z 0 Z 	D	0.026616	0.026616	0.026616	0.026616	0.026616	0.000000	0.026616	0.000000	0.354353	0.564600	0.001854	0.079193	2.060025	
797000	-41.215501	921	1	0	'0 0 0 0 0 0 0 0 	I	0.030975	0.030975	0.030975	0.030975	0.030975	0.030975	0.030975	0.030975	0.510857	0.294489	0.123476	0.071179	4.404264	
798000	-39.862068	584	1	3	'0 0 0 0 0 Z Z Z 	D	0.013359	0.013359	0.013359	0.013359	0.013359	0.000000	0.000000	0.000000	0.312073	0.686728	0.001198	0.000000	14.226039	
799000	-38.421267	475	1	1	'0 0 0 0 0 Z 0 0 	D	0.023923	0.023923	0.023923	0.023923	0.023923	0.000000	0.023923	0.023923	0.275634	0.536648	0.004650	0.183068	0.673329	
800000	-39.401299	966	1	3	'0 0 0 0 Z Z 0 Z 	D	0.022399	0.022399	0.022399	0.022399	0.000000	0.000000	0.022399	0.000000	0.229087	0.606993	0.000000	0.163920	18.190530	
801000	-38.462693	856	1	2	'0 0 0 0 0 0 Z Z 	D	0.038947	0.038947	0.038947	0.038947	0.038947	0.038947	0.000000	0.000000	0.567162	0.337150	0.095689	0.000000	0.071360	
802000	-39.145234	417	1	1	'0 0 0 0 0 Z 0 0 	D	0.024835	0.024835	0.024835	0.024835	0.024835	0.000000	0.024835	0.024835	0.446368	0.475981	0.004268	0.073384	2.764583	
803000	-35.588179	222	2	2	'1 1 0 0 0 Z 1 Z 	D	0.044192	0.044192	0.355922	0.355922	0.355922	0.000000	0.044192	0.000000	0.268578	0.383173	0.231861	0.116388	0.539477	
804000	-35.247123	894	2	3	'0 Z Z 1 1 Z 1 0 	D	0.068764	0.000000	0.000000	0.607517	0.607517	0.000000	0.607517	0.068764	0.033300	0.420943	0.127589	0.418168	2.050191	
805000	-38.787531	844	1	1	'0 0 Z 0 0 0 0 0 	D	0.028192	0.028192	0.000000	0.028192	0.028192	0.028192	0.028192	0.028192	0.788782	0.001415	0.172860	0.036944	5.375778	
806000	-39.346801	526	1	1	'0 0 0 Z 0 0 0 0 	D	0.039993	0.039993	0.039993	0.000000	0.039993	0.039993	0.039993	0.039993	0.399319	0.037797	0.282907	0.279977	0.253602	
807000	-39.901821	80	1	1	'0 0 0 Z 0 0 0 0 	D	0.036243	0.036243	0.036243	0.000000	0.036243	0.036243	0.036243	0.036243	0.538716	0.029114	0.256762	0.175408	0.049331	
808000	-38.465201	887	1	3	'0 0 0 0 0 Z Z Z 	D	0.032165	0.032165	0.032165	0.032165	0.032165	0.000000	0.000000	0.000000	0.381844	0.600704	0.017451	0.000000	0.125437	
809000	-38.762112	199	1	1	'0 0 0 0 0 0 0 Z 	D	0.042592	0.042592	0.042592	0.042592	0.042592	0.042592	0.042592	0.000000	0.461239	0.331057	0.130832	0.076872	30.656539	
810000	-39.055851	861	1	1	'0 0 Z 0 0 0 0 0 	D	0.018866	0.018866	0.000000	0.018866	0.018866	0.018866	0.018866	0.018866	0.748161	0.000965	0.210697	0.040176	33.552507	
811000	-40.492518	333	1	3	'0 0 0 0 Z Z 0 Z 	D	0.037509	0.037509	0.037509	0.037509	0.000000	0.000000	0.037509	0.000000	0.337463	0.498983	0.000000	0.163554	40.164643	
812000	-38.120891	95	1	3	'0 0 0 0 0 Z Z Z 	D	0.025705	0.025705	0.025705	0.025705	0.025705	0.000000	0.000000	0.000000	0.333831	0.661075	0.005094	0.000000	42.188123	
813000	-38.699874	72	1	2	'0 0 0 0 0 Z 0 Z 	D	0.050377	0.050377	0.050377	0.050377	0.050377	0.000000	0.050377	0.000000	0.322719	0.468598	0.019932	0.188751	58.315339	
814000	-38.354553	572	1	0	'0 0 0 0 0 0 0 0 	I	0.023364	0.023364	0.023364	0.023364	0.023364	0.023364	0.023364	0.023364	0.423753	0.404184	0.088065	0.083998	55.311888	
815000	-38.396074	814	1	1	'0 0 0 0 0 0 0 Z 	D	0.021881	0.021881	0.021881	0.021881	0.021881	0.021881	0.021881	0.000000	0.420674	0.405535	0.093656	0.080135	42.044388	
816000	-37.922963	72	1	2	'0 0 0 0 0 Z 0 Z 	D	0.040716	0.040716	0.040716	0.040716	0.040716	0.000000	0.040716	0.000000	0.313564	0.490785	0.012210	0.183441	56.287157	
817000	-39.955924	86	1	3	'0 0 0 Z 0 0 Z Z 	D	0.021874	0.021874	0.021874	0.000000	0.021874	0.021874	0.000000	0.000000	0.597785	0.017704	0.384512	0.000000	58.632628	
818000	-39.441557	983	1	1	'0 0 Z 0 0 0 0 0 	D	0.040216	0.040216	0.000000	0.040216	0.040216	0.040216	0.040216	0.040216	0.752728	0.001959	0.207245	0.038067	67.499259	
819000	-40.057066	76	1	1	'0 0 0 0 0 0 0 Z 	D	0.045625	0.045625	0.045625	0.045625	0.045625	0.045625	0.045625	0.000000	0.467458	0.299524	0.154945	0.078072	69.666668	
820000	-37.745337	359	1	1	'0 0 0 0 0 0 Z 0 	D	0.021147	0.021147	0.021147	0.021147	0.021147	0.021147	0.000000	0.021147	0.475857	0.421465	0.092809	0.009869	58.193863	
821000	-37.244162	436	1	1	'0 0 0 0 0 0 Z 0 	D	0.041191	0.041191	0.041191	0.041191	0.041191	0.041191	0.000000	0.041191	0.382442	0.388422	0.178802	0.050334	40.939945	
822000	-38.770744	185	1	1	'0 0 0 0 0 0 0 Z 	D	0.026222	0.026222	0.026222	0.026222	0.026222	0.026222	0.026222	0.000000	0.450744	0.388725	0.093125	0.067406	43.839106	
823000	-37.566099	117	1	2	'0 0 0 0 0 0 Z Z 	D	0.034158	0.034158	0.034158	0.034158	0.034158	0.034158	0.000000	0.000000	0.429862	0.349574	0.220565	0.000000	31.880478	
824000	-40.415155	236	1	2	'0 0 0 Z 0 0 Z 0 	D	0.037452	0.037452	0.037452	0.000000	0.037452	0.037452	0.000000	0.037452	0.534001	0.048534	0.345174	0.072291	25.665586	
825000	-38.200794	306	1	2	'0 0 0 0 0 0 Z Z 	D	0.036679	0.036679	0.036679	0.036679	0.036679	0.036679	0.000000	0.000000	0.420066	0.445387	0.134547	0.000000	26.415584	
826000	-37.037107	894	1	0	'0 0 0 0 0 0 0 0 	I	0.052473	0.052473	0.052473	0.052473	0.052473	0.052473	0.052473	0.052473	0.377292	0.346816	0.143752	0.132140	4.058344	
827000	-38.441682	923	1	0	'0 0 0 0 0 0 0 0 	I	0.029187	0.029187	0.029187	0.029187	0.029187	0.029187	0.029187	0.029187	0.445568	0.304726	0.148290	0.101416	5.258229	
828000	-41.261624	410	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.022428	0.022428	0.000000	0.022428	0.000000	0.022428	0.000000	0.022428	1.000000	0.000000	0.000000	0.000000	5.898083	
829000	-39.601017	237	1	1	'0 0 Z 0 0 0 0 0 	D	0.037789	0.037789	0.000000	0.037789	0.037789	0.037789	0.037789	0.037789	0.779236	0.003456	0.173744	0.043564	3.762937	
830000	-41.576945	249	1	3	'0 0 Z Z 0 0 Z 0 	D	0.035613	0.035613	0.000000	0.000000	0.035613	0.035613	0.000000	0.035613	0.538542	0.000000	0.379701	0.081757	7.076664	
831000	-37.201405	64	1	1	'0 0 0 0 0 0 0 Z 	D	0.054323	0.054323	0.054323	0.054323	0.054323	0.054323	0.054323	0.000000	0.370276	0.324647	0.173508	0.131569	3.589356	
832000	-39.488250	39	1	1	'0 0 0 0 0 0 0 Z 	D	0.042066	0.042066	0.042066	0.042066	0.042066	0.042066	0.042066	0.000000	0.458779	0.289405	0.168076	0.083740	1.424760	
833000	-38.098106	604	1	0	'0 0 0 0 0 0 0 0 	I	0.064176	0.064176	0.064176	0.064176	0.064176	0.064176	0.064176	0.064176	0.384952	0.298564	0.178242	0.138242	1.419833	
834000	-38.522149	359	1	1	'0 0 0 0 Z 0 0 0 	D	0.036079	0.036079	0.036079	0.036079	0.000000	0.036079	0.036079	0.036079	0.588914	0.348874	0.001412	0.060800	1.324746	
835000	-40.753148	485	1	3	'0 0 0 Z 0 0 Z Z 	D	0.048163	0.048163	0.048163	0.000000	0.048163	0.048163	0.000000	0.000000	0.614891	0.070756	0.314353	0.000000	1.174013	
836000	-37.508227	982	1	0	'0 0 0 0 0 0 0 0 	I	0.041977	0.041977	0.041977	0.041977	0.041977	0.041977	0.041977	0.041977	0.417684	0.310072	0.156250	0.115994	0.083877	
837000	-38.424626	501	1	1	'0 0 0 0 0 0 Z 0 	D	0.036155	0.036155	0.036155	0.036155	0.036155	0.036155	0.000000	0.036155	0.425004	0.333140	0.189760	0.052097	8.565898	
838000	-39.319083	398	1	1	'0 0 0 0 0 0 Z 0 	D	0.016065	0.016065	0.016065	0.016065	0.016065	0.016065	0.000000	0.016065	0.354022	0.464819	0.146934	0.034224	19.016163	
839000	-39.759417	164	1	1	'0 0 0 0 0 0 Z 0 	D	0.028474	0.028474	0.028474	0.028474	0.028474	0.028474	0.000000	0.028474	0.493094	0.348185	0.137181	0.021540	26.838757	
840000	-38.717104	101	1	2	'0 0 0 Z 0 0 Z 0 	D	0.029594	0.029594	0.029594	0.000000	0.029594	0.029594	0.000000	0.029594	0.521628	0.032859	0.365523	0.079990	41.836336	
841000	-36.776120	277	1	2	'0 0 0 0 0 0 Z Z 	D	0.042911	0.042911	0.042911	0.042911	0.042911	0.042911	0.000000	0.000000	0.408352	0.405838	0.185810	0.000000	59.562719	
842000	-37.542288	192	1	1	'0 0 0 0 0 0 Z 0 	D	0.053844	0.053844	0.053844	0.053844	0.053844	0.053844	0.000000	0.053844	0.421302	0.344953	0.184352	0.049393	70.836071	
843000	-39.608238	489	1	2	'0 0 0 0 Z Z 0 0 	D	0.026341	0.026341	0.026341	0.026341	0.000000	0.000000	0.026341	0.026341	0.364004	0.514834	0.000000	0.121162	61.604921	
844000	-39.139670	334	1	2	'0 0 0 0 0 0 Z Z 	D	0.016910	0.016910	0.016910	0.016910	0.016910	0.016910	0.000000	0.000000	0.372250	0.561817	0.065933	0.000000	61.674056	
845000	-37.410081	246	1	1	'0 0 0 0 0 0 Z 0 	D	0.030958	0.030958	0.030958	0.030958	0.030958	0.030958	0.000000	0.030958	0.525797	0.362850	0.100676	0.010678	55.460384	
846000	-38.665192	929	1	3	'0 0 0 0 0 Z Z Z 	D	0.081709	0.081709	0.081709	0.081709	0.081709	0.000000	0.000000	0.000000	0.386057	0.582326	0.031617	0.000000	61.053045	
847000	-39.686946	21	1	2	'0 0 0 Z 0 0 Z 0 	D	0.045059	0.045059	0.045059	0.000000	0.045059	0.045059	0.000000	0.045059	0.505882	0.049056	0.359544	0.085519	80.076121	
848000	-41.151386	854	1	1	'0 0 0 0 0 0 Z 0 	D	0.030417	0.030417	0.030417	0.030417	0.030417	0.030417	0.000000	0.030417	0.477030	0.350625	0.146868	0.025477	82.900100	
849000	-37.959249	274	1	2	'0 0 0 0 0 0 Z Z 	D	0.023891	0.023891	0.023891	0.023891	0.023891	0.023891	0.000000	0.000000	0.477981	0.430183	0.091836	0.000000	61.514942	
850000	-38.925002	69	1	1	'0 0 0 Z 0 0 0 0 	D	0.046658	0.046658	0.046658	0.000000	0.046658	0.046658	0.046658	0.046658	0.368464	0.048690	0.310040	0.272806	55.326179	
851000	-40.060929	720	1	2	'0 0 Z 0 0 Z 0 0 	D	0.051062	0.051062	0.000000	0.051062	0.051062	0.000000	0.051062	0.051062	0.818503	0.010332	0.052083	0.119082	48.637781	
852000	-40.125645	70	1	1	'0 0 0 Z 0 0 0 0 	D	0.021962	0.021962	0.021962	0.000000	0.021962	0.021962	0.021962	0.021962	0.400164	0.031651	0.260087	0.308098	24.464734	
853000	-37.993351	568	1	0	'0 0 0 0 0 0 0 0 	I	0.035448	0.035448	0.035448	0.035448	0.035448	0.035448	0.035448	0.035448	0.379564	0.272599	0.202444	0.145393	43.470129	
854000	-39.542607	631	1	2	'0 0 Z 0 Z 0 0 0 	D	0.049817	0.049817	0.000000	0.049817	0.000000	0.049817	0.049817	0.049817	1.000000	0.000000	0.000000	0.000000	36.726184	
855000	-36.864251	789	1	2	'0 0 0 0 0 0 Z Z 	D	0.041732	0.041732	0.041732	0.041732	0.041732	0.041732	0.000000	0.000000	0.444604	0.368929	0.186467	0.000000	36.206135	
856000	-38.271302	631	1	1	'0 0 0 0 0 0 0 Z 	D	0.030563	0.030563	0.030563	0.030563	0.030563	0.030563	0.030563	0.000000	0.324101	0.360557	0.157528	0.157814	44.219497	
857000	-42.178688	878	1	2	'0 0 0 0 0 0 Z Z 	D	0.079887	0.079887	0.079887	0.079887	0.079887	0.079887	0.000000	0.000000	0.426438	0.320830	0.252732	0.000000	33.780734	
858000	-38.521246	851	1	2	'0 0 0 0 0 0 Z Z 	D	0.064871	0.064871	0.064871	0.064871	0.064871	0.064871	0.000000	0.000000	0.415563	0.354208	0.230229	0.000000	46.542076	
859000	-38.225808	239	1	0	'0 0 0 0 0 0 0 0 	I	0.038557	0.038557	0.038557	0.038557	0.038557	0.038557	0.038557	0.038557	0.423478	0.323089	0.143756	0.109677	55.423827	
860000	-36.988082	559	1	2	'0 0 0 0 0 0 Z Z 	D	0.031946	0.031946	0.031946	0.031946	0.031946	0.031946	0.000000	0.000000	0.403279	0.384779	0.211942	0.000000	69.716592	
861000	-38.522119	673	1	2	'0 0 0 0 0 0 Z Z 	D	0.023866	0.023866	0.023866	0.023866	0.023866	0.023866	0.000000	0.000000	0.459868	0.439694	0.100438	0.000000	70.329800	
862000	-38.662745	264	1	3	'0 0 0 0 0 Z Z Z 	D	0.022512	0.022512	0.022512	0.022512	0.022512	0.000000	0.000000	0.000000	0.360146	0.637191	0.002663	0.000000	71.672206	
863000	-39.617261	583	1	4	'0 0 Z 0 0 Z Z Z 	D	0.036666	0.036666	0.000000	0.036666	0.036666	0.000000	0.000000	0.000000	0.971066	0.000000	0.028934	0.000000	80.190303	
864000	-38.306955	705	1	3	'0 0 0 0 0 Z Z Z 	D	0.029906	0.029906	0.029906	0.029906	0.029906	0.000000	0.000000	0.000000	0.358998	0.629143	0.011859	0.000000	77.111779	
865000	-38.966429	667	1	2	'0 0 0 0 0 Z 0 Z 	D	0.029189	0.029189	0.029189	0.029189	0.029189	0.000000	0.029189	0.000000	0.366557	0.541163	0.002947	0.089332	78.227436	
866000	-39.687327	667	1	1	'0 0 0 0 0 Z 0 0 	D	0.037028	0.037028	0.037028	0.037028	0.037028	0.000000	0.037028	0.037028	0.415031	0.489328	0.006136	0.089505	87.270817	
867000	-39.938350	911	1	2	'0 0 0 Z 0 0 Z 0 	D	0.036669	0.036669	0.036669	0.000000	0.036669	0.036669	0.000000	0.036669	0.601457	0.043385	0.306181	0.048978	94.045336	
868000	-38.815061	213	1	2	'0 0 0 0 0 Z 0 Z 	D	0.060069	0.060069	0.060069	0.060069	0.060069	0.000000	0.060069	0.000000	0.288276	0.463036	0.022808	0.225880	67.149681	
869000	-38.936548	355	1	1	'0 0 0 0 0 0 Z 0 	D	0.031395	0.031395	0.031395	0.031395	0.031395	0.031395	0.000000	0.031395	0.487052	0.310621	0.168111	0.034216	72.206954	
870000	-41.585347	494	1	2	'0 0 0 Z Z 0 0 0 	D	0.018248	0.018248	0.018248	0.000000	0.000000	0.018248	0.018248	0.018248	0.768688	0.013207	0.001242	0.216864	99.718942	
871000	-40.625960	151	1	1	'0 0 0 Z 0 0 0 0 	D	0.035603	0.035603	0.035603	0.000000	0.035603	0.035603	0.035603	0.035603	0.552396	0.033079	0.272626	0.141899	78.802577	
872000	-40.201746	327	1	1	'0 0 0 Z 0 0 0 0 	D	0.029962	0.029962	0.029962	0.000000	0.029962	0.029962	0.029962	0.029962	0.533099	0.042483	0.249502	0.174916	77.546757	
873000	-42.403556	344	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.130231	0.000000	0.000000	0.130231	0.130231	0.130231	0.130231	0.497122	0.000000	0.370947	0.131931	80.041258	
874000	-41.387415	147	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.105327	0.000000	0.000000	0.105327	0.105327	0.105327	0.000000	0.549382	0.000000	0.450618	0.000000	67.039018	
875000	-44.416605	524	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.114136	0.000000	0.000000	0.114136	0.114136	0.114136	0.114136	0.468010	0.000000	0.387966	0.144024	57.021194	
876000	-42.865999	699	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.181890	0.000000	0.000000	0.181890	0.181890	0.181890	0.000000	0.615447	0.000000	0.384553	0.000000	52.485140	
877000	-41.207335	664	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.405408	0.405408	0.000000	0.405408	0.405408	0.000000	0.724264	0.000000	0.275736	59.435663	
878000	-42.254577	472	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.320108	0.320108	0.000000	0.320108	0.320108	0.000000	0.735656	0.000000	0.264344	50.760056	
879000	-43.000842	724	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	0.999047	0.999047	0.000000	0.999047	0.999047	0.999047	0.000000	0.107215	0.543781	0.349004	41.094901	
880000	-45.969124	910	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	0.685040	0.685040	0.000000	0.685040	0.685040	0.685040	0.000000	0.105605	0.546657	0.347738	51.266667	
881000	-42.402023	437	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	0.982124	0.982124	0.000000	0.982124	0.982124	0.982124	0.000000	0.106827	0.544479	0.348694	37.582295	
882000	-42.984021	729	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.396513	1.396513	0.000000	1.396513	1.396513	1.396513	0.000000	0.107243	0.543732	0.349026	48.906593	
883000	-44.201359	985	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.108241	1.108241	0.000000	1.108241	1.108241	1.108241	0.000000	0.107573	0.543136	0.349291	54.805189	
884000	-41.697523	359	1	3	'Z Z 0 0 Z 0 0 0 	D	0.000000	0.000000	1.087146	1.087146	0.000000	1.087146	1.087146	1.087146	0.000000	0.105508	0.546848	0.347645	51.031513	
885000	-44.110815	789	1	3	'Z Z Z 0 0 0 0 0 	D	0.000000	0.000000	0.000000	0.644101	0.644101	0.644101	0.644101	0.644101	0.000000	0.544430	0.106852	0.348719	51.831989	
886000	-42.698797	383	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.144610	0.144610	0.144610	0.144610	0.144610	0.144610	0.000000	0.188784	0.315797	0.495419	63.754805	
887000	-43.901207	219	1	4	'Z Z 0 Z Z 0 0 0 	D	0.000000	0.000000	0.662424	0.000000	0.000000	0.662424	0.662424	0.662424	0.000000	0.000000	0.729318	0.270682	59.293674	
888000	-42.372740	753	1	2	'Z Z 0 0 0 0 0 0 	D	0.000000	0.000000	0.236848	0.236848	0.236848	0.236848	0.236848	0.236848	0.000000	0.215107	0.262693	0.522200	63.552483	
889000	-42.633784	469	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.221315	0.221315	0.000000	0.221315	0.221315	0.000000	0.695835	0.000000	0.304165	58.391081	
890000	-40.876236	468	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.426919	0.426919	0.000000	0.426919	0.426919	0.000000	0.724178	0.000000	0.275822	44.532516	
891000	-40.985800	744	1	4	'Z Z Z 0 0 Z 0 0 	D	0.000000	0.000000	0.000000	0.376692	0.376692	0.000000	0.376692	0.376692	0.000000	0.726961	0.000000	0.273039	42.912257	
892000	-41.071219	948	1	3	'Z Z 0 0 0 Z 0 0 	D	0.000000	0.000000	0.238453	0.238453	0.238453	0.000000	0.238453	0.238453	0.000000	0.508957	0.000000	0.491043	46.870540	
893000	-44.761520	345	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.097170	0.000000	0.000000	0.097170	0.097170	0.097170	0.097170	0.463736	0.000000	0.395087	0.141177	38.644623	
894000	-37.748233	21	1	2	'0 0 0 0 0 0 Z Z 	D	0.037862	0.037862	0.037862	0.037862	0.037862	0.037862	0.000000	0.000000	0.463853	0.361684	0.174463	0.000000	42.531154	
895000	-37.365478	894	1	1	'0 0 0 0 0 0 0 Z 	D	0.038066	0.038066	0.038066	0.038066	0.038066	0.038066	0.038066	0.000000	0.341434	0.397625	0.126564	0.134377	52.433011	
896000	-41.332614	208	1	3	'0 0 Z Z 0 0 Z 0 	D	0.046872	0.046872	0.000000	0.000000	0.046872	0.046872	0.000000	0.046872	0.500124	0.000000	0.399108	0.100768	64.573699	
897000	-37.538691	701	1	1	'0 0 0 0 0 0 Z 0 	D	0.025249	0.025249	0.025249	0.025249	0.025249	0.025249	0.000000	0.025249	0.443484	0.430099	0.110920	0.015496	85.141400	
898000	-39.818195	640	1	4	'0 0 0 Z Z 0 Z Z 	D	0.022046	0.022046	0.022046	0.000000	0.000000	0.022046	0.000000	0.000000	0.955462	0.044538	0.000000	0.000000	83.586377	
899000	-38.377980	586	1	3	'0 0 0 Z 0 0 Z Z 	D	0.031157	0.031157	0.031157	0.000000	0.031157	0.031157	0.000000	0.000000	0.505728	0.045234	0.449038	0.000000	80.494891	
900000	-39.663387	523	1	2	'0 0 0 0 0 0 Z Z 	D	0.063148	0.063148	0.063148	0.063148	0.063148	0.063148	0.000000	0.000000	0.427105	0.343476	0.229419	0.000000	77.969646	
901000	-38.337677	442	1	0	'0 0 0 0 0 0 0 0 	I	0.047898	0.047898	0.047898	0.047898	0.047898	0.047898	0.047898	0.047898	0.392134	0.283878	0.187935	0.136052	68.655482	
902000	-38.946912	313	1	1	'0 0 0 0 0 0 Z 0 	D	0.024169	0.024169	0.024169	0.024169	0.024169	0.024169	0.000000	0.024169	0.577188	0.341148	0.076198	0.005466	63.835561	
903000	-38.542523	750	1	3	'0 0 0 0 0 Z Z Z 	D	0.045606	0.045606	0.045606	0.045606	0.045606	0.000000	0.000000	0.000000	0.390913	0.595092	0.013995	0.000000	64.190989	
904000	-38.988553	673	1	2	'0 0 0 0 0 0 Z Z 	D	0.035502	0.035502	0.035502	0.035502	0.035502	0.035502	0.000000	0.000000	0.495047	0.380367	0.124587	0.000000	74.719806	
905000	-41.337578	106	1	3	'0 0 0 Z 0 0 Z Z 	D	0.017517	0.017517	0.017517	0.000000	0.017517	0.017517	0.000000	0.000000	0.615806	0.016730	0.367465	0.000000	88.777948	
906000	-40.736964	998	1	0	'0 0 0 0 0 0 0 0 	I	0.047602	0.047602	0.047602	0.047602	0.047602	0.047602	0.047602	0.047602	0.403371	0.272175	0.193733	0.130721	81.249392	
907000	-40.466492	224	1	2	'0 0 Z Z 0 0 0 0 	D	0.025029	0.025029	0.000000	0.000000	0.025029	0.025029	0.025029	0.025029	0.615607	0.000000	0.314168	0.070225	75.660057	
908000	-40.840093	155	1	4	'0 0 0 0 Z Z Z Z 	D	0.035219	0.035219	0.035219	0.035219	0.000000	0.000000	0.000000	0.000000	0.371748	0.628252	0.000000	0.000000	72.418615	
909000	-39.117928	845	1	1	'0 0 0 0 0 Z 0 0 	D	0.022296	0.022296	0.022296	0.022296	0.022296	0.000000	0.022296	0.022296	0.304178	0.569221	0.001895	0.124706	62.572506	
910000	-37.382156	246	1	1	'0 0 0 0 0 0 0 Z 	D	0.036317	0.036317	0.036317	0.036317	0.036317	0.036317	0.036317	0.000000	0.498987	0.320840	0.117772	0.062401	74.773303	
911000	-39.700531	975	1	1	'0 0 0 0 0 Z 0 0 	D	0.017685	0.017685	0.017685	0.017685	0.017685	0.000000	0.017685	0.017685	0.355137	0.527915	0.002188	0.114759	64.163522	
912000	-38.666695	703	1	1	'0 0 0 0 0 Z 0 0 	D	0.030386	0.030386	0.030386	0.030386	0.030386	0.000000	0.030386	0.030386	0.312315	0.456373	0.012886	0.218426	57.169441	
913000	-41.579063	793	1	1	'0 0 0 0 0 0 Z 0 	D	0.031970	0.031970	0.031970	0.031970	0.031970	0.031970	0.000000	0.031970	0.437791	0.331519	0.184714	0.045976	64.670877	
